"","OTU","phylum","family","genus","soil","Abundace_mean","%","Strain"
"1420","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LMX6"
"1421","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LMX7"
"1422","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LBO3"
"1423","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LWH10"
"1424","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LWO5"
"1425","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LBN1"
"1426","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LBN2"
"1427","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LBN3"
"1428","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LBN4"
"1429","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LBN7"
"1430","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LMS4"
"1431","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LMS5"
"1432","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LTA2"
"1433","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LTA4"
"1434","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LWH11"
"1435","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LWH12"
"1436","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LWH13"
"1437","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LWO12"
"1438","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LWO13"
"1439","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.984168865435356,"LWO14"
"1440","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI111"
"1441","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI112"
"1442","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI121"
"1443","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI17"
"1444","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI22"
"1445","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI32"
"1446","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI522"
"1447","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI81"
"1448","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI11"
"1449","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI13"
"1450","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI14"
"1451","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI15"
"1452","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI18"
"1453","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LMI51"
"1454","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.981530343007916,"LTA6"
"1455","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.976253298153034,"LMI12"
"1456","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.976253298153034,"LMI21"
"1457","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.976253298153034,"LBO1"
"1458","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.976253298153034,"LWH1"
"1459","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.976253298153034,"LWH3"
"1460","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.976253298153034,"LWH7"
"1461","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.976253298153034,"LWO2"
"1462","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.976253298153034,"LWO8"
"1463","ASV4001","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.976253298153034,"LWS13"
"1464","ASV4012","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.986807387862797,"LMX5"
"1465","ASV4012","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LPA2"
"1466","ASV4012","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LPA21"
"1467","ASV4012","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LMD1"
"1468","ASV4012","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LMD2"
"1469","ASV4012","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LBS1"
"1470","ASV4012","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.981530343007916,"LAR21"
"1471","ASV4012","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.981530343007916,"LPA2"
"1472","ASV4012","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.981530343007916,"LPA21"
"1473","ASV4012","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.973614775725594,"LWH5"
"1474","ASV4209","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.972027972027972,"LMX3"
"1475","ASV4236","Firmicutes","Planococcaceae",NA,"BX+",0,0.973614775725594,"LMA2"
"1476","ASV4236","Firmicutes","Planococcaceae",NA,"BX+",0,0.973614775725594,"LMO1"
"1477","ASV4236","Firmicutes","Planococcaceae",NA,"BX+",0,0.973614775725594,"LWS11"
"1478","ASV4240","Proteobacteria","Burkholderiaceae","Noviherbaspirillum","BX+",0,0.973118279569892,"LMS1"
"1479","ASV4253","Actinobacteria","Microbacteriaceae",NA,"BX+",0,0.979020979020979,"LMX3"
"1480","ASV4299","Actinobacteria","Nocardioidaceae","Nocardioides","BX+",0,0.989417989417989,"LML1"
"1481","ASV4306","Proteobacteria","Burkholderiaceae","Noviherbaspirillum","BX+",0,0.981182795698925,"LMS1"
"1482","ASV4306","Proteobacteria","Burkholderiaceae","Noviherbaspirillum","BX+",0,0.973118279569892,"LMU1"
"1483","ASV4362","Actinobacteria","Microbacteriaceae","Schumannella","BX+",0,0.979020979020979,"LMX3"
"1484","ASV4364","Proteobacteria","Burkholderiaceae","Duganella","BX+",0,0.989247311827957,"LMU1"
"1485","ASV4364","Proteobacteria","Burkholderiaceae","Duganella","BX+",0,0.975806451612903,"LMS1"
"1486","ASV4396","Actinobacteria","Nocardioidaceae","Nocardioides","BX+",0,0.981481481481482,"LML1"
"1487","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.992084432717678,"LBA21"
"1488","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.992084432717678,"LMM1"
"1489","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.992084432717678,"LMP1"
"1490","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LME1"
"1491","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LME2"
"1492","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LMJ1"
"1493","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981530343007916,"LBA21"
"1494","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981530343007916,"LMX1"
"1495","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981530343007916,"LMX8"
"1496","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LBA1"
"1497","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LBA112"
"1498","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LBA3"
"1499","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LBA71"
"1500","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LMH1"
"1501","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LMW1"
"1502","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.971052631578947,"LBA20"
"1503","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LMA2"
"1504","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LWS1"
"1505","ASV444","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LWS15"
"1506","ASV4491","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0,0.9765625,"LAT2"
"1507","ASV4660","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.986842105263158,"LWS2"
"1508","ASV4660","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.973684210526316,"LMC3"
"1509","ASV4660","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.971052631578947,"LSP13"
"1510","ASV4660","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.971052631578947,"LMA1"
"1511","ASV4660","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.971052631578947,"LBH2"
"1512","ASV4660","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.971052631578947,"LBH3"
"1513","ASV4660","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.971052631578947,"LBH7"
"1514","ASV4660","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.971052631578947,"LBO4"
"1515","ASV4660","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.971052631578947,"LBO6"
"1516","ASV4660","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.971052631578947,"LWH4"
"1517","ASV4660","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.971052631578947,"LWH8"
"1518","ASV4660","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.971052631578947,"LWH9"
"1519","ASV4660","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.971052631578947,"LWS12"
"1520","ASV4666","Proteobacteria","Burkholderiaceae","Pseudoduganella","BX+",0,0.973118279569892,"LMU1"
"1521","ASV4666","Proteobacteria","Burkholderiaceae","Pseudoduganella","BX+",0,0.970430107526882,"LMS1"
"1522","ASV4691","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981530343007916,"LME1"
"1523","ASV4691","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981530343007916,"LME2"
"1524","ASV4691","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LBA21"
"1525","ASV4691","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LMM1"
"1526","ASV4691","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LMP1"
"1527","ASV4691","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LMX8"
"1528","ASV4691","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LWS11"
"1529","ASV4691","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LMA2"
"1530","ASV4691","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LMO1"
"1531","ASV4698","Bacteroidetes","Sphingobacteriaceae","Pedobacter","BX+",0,0.983914209115281,"LMT1"
"1532","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.976190476190476,"LMY1"
"1533","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.973544973544973,"LMX11"
"1534","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.973544973544973,"LBN5"
"1535","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LPD11"
"1536","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LPD12"
"1537","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LMX4"
"1538","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LMX9"
"1539","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LWO6"
"1540","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LMS3"
"1541","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LTA1"
"1542","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LTA3"
"1543","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LTA7"
"1544","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LWO15"
"1545","ASV4785","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LWS2.2"
"1546","ASV4789","Actinobacteria","Microbacteriaceae","Agrococcus","BX+",0,0.986013986013986,"LMX3"
"1547","ASV4809","Proteobacteria","Rhizobiaceae","Neorhizobium","BX+",0,0.976063829787234,"LMQ1"
"1548","ASV4825","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LPA2"
"1549","ASV4825","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LPA21"
"1550","ASV4825","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.981530343007916,"LAR21"
"1551","ASV4825","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.981530343007916,"LPA2"
"1552","ASV4825","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.981530343007916,"LPA21"
"1553","ASV4825","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.973614775725594,"LMD1"
"1554","ASV4825","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.973614775725594,"LMD2"
"1555","ASV4825","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.973614775725594,"LBS1"
"1556","ASV4825","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.973614775725594,"LWH5"
"1557","ASV4825","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.970976253298153,"LMX5"
"1558","ASV4915","Proteobacteria","Enterobacteriaceae",NA,"BX+",0,0.989389920424403,"LMZ1"
"1559","ASV4915","Proteobacteria","Enterobacteriaceae",NA,"BX+",0,0.984084880636605,"LME3"
"1560","ASV4915","Proteobacteria","Enterobacteriaceae",NA,"BX+",0,0.984084880636605,"LMX9231"
"1561","ASV4915","Proteobacteria","Enterobacteriaceae",NA,"BX+",0,0.984084880636605,"LMX92"
"1562","ASV5017","Proteobacteria","Burkholderiaceae","Massilia","BX+",0,0.975806451612903,"LMU1"
"1563","ASV5029","Deinococcus-Thermus","Deinococcaceae","Deinococcus","BX+",0,0.978609625668449,"LDE1"
"1564","ASV5214","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,0.981382978723404,"LMQ1"
"1565","ASV5289","Firmicutes","Paenibacillaceae","Paenibacillus","BX+",0,0.970976253298153,"LPE13"
"1566","ASV5326","Proteobacteria","Burkholderiaceae",NA,"BX+",0,0.970430107526882,"LMU1"
"1567","ASV5365","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0,0.981818181818182,"LMG1"
"1568","ASV5365","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0,0.974025974025974,"LMF1"
"1569","ASV5365","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0,0.971428571428571,"LMG2"
"1570","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX11"
"1571","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX4"
"1572","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX9"
"1573","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LBN5"
"1574","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMS3"
"1575","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.997126436781609,"LPD11"
"1576","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.997126436781609,"LPD12"
"1577","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.997126436781609,"LWO6"
"1578","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.997126436781609,"LTA3"
"1579","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.997126436781609,"LWO15"
"1580","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.997126436781609,"LWS2.2"
"1581","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.994252873563218,"LTA1"
"1582","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.991379310344828,"LMY1"
"1583","ASV5370","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.988505747126437,"LTA7"
"1584","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LPD11"
"1585","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LPD12"
"1586","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX11"
"1587","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX4"
"1588","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX9"
"1589","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LWO6"
"1590","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LBN5"
"1591","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMS3"
"1592","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LTA3"
"1593","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LWO15"
"1594","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LWS2.2"
"1595","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.992753623188406,"LMY1"
"1596","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.992753623188406,"LTA1"
"1597","ASV5380","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.985507246376812,"LTA7"
"1598","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.993006993006993,"LMX3"
"1599","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI62"
"1600","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI11"
"1601","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI13"
"1602","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI14"
"1603","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI15"
"1604","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI18"
"1605","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI51"
"1606","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMB2"
"1607","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI1x"
"1608","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI2x"
"1609","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMX2"
"1610","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMX6"
"1611","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMX7"
"1612","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LBO3"
"1613","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LWH10"
"1614","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LWO5"
"1615","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LBN1"
"1616","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LBN2"
"1617","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LBN3"
"1618","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LBN4"
"1619","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LBN7"
"1620","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMS4"
"1621","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMS5"
"1622","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LTA2"
"1623","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LTA4"
"1624","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LWH11"
"1625","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LWH12"
"1626","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LWH13"
"1627","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LWO12"
"1628","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LWO13"
"1629","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LWO14"
"1630","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI111"
"1631","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI112"
"1632","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI121"
"1633","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI17"
"1634","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI22"
"1635","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI32"
"1636","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI522"
"1637","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI81"
"1638","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI11"
"1639","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI13"
"1640","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI14"
"1641","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI15"
"1642","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI18"
"1643","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI51"
"1644","ASV5403","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LTA6"
"1645","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LPD11"
"1646","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LPD12"
"1647","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX11"
"1648","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX4"
"1649","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX9"
"1650","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LWO6"
"1651","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LBN5"
"1652","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMS3"
"1653","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LTA3"
"1654","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LWO15"
"1655","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LWS2.2"
"1656","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.992395437262357,"LMY1"
"1657","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.992395437262357,"LTA1"
"1658","ASV5411","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.984790874524715,"LTA7"
"1659","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.993006993006993,"LMX3"
"1660","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.986807387862797,"LMI12"
"1661","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.986807387862797,"LMI21"
"1662","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.986807387862797,"LBO1"
"1663","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.986807387862797,"LWH1"
"1664","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.986807387862797,"LWH3"
"1665","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.986807387862797,"LWH7"
"1666","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.986807387862797,"LWO2"
"1667","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.986807387862797,"LWO8"
"1668","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.986807387862797,"LWS13"
"1669","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.976253298153034,"LBO11"
"1670","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMI62"
