"","X","X.","Name","Type","Std..Conc","RT","Area","IS.Area","Response","Detection.Flags","ng.mL","X.Dev","Compound","X0","Treat"
"488",488,136,"20220203_MH_LT_Microbact_metabolites_Leaf320_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"489",489,136,"20220203_MH_LT_Microbact_metabolites_Leaf320_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"490",490,136,"20220203_MH_LT_Microbact_metabolites_Leaf320_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"491",491,136,"20220203_MH_LT_Microbact_metabolites_Leaf320_G","Analyte",0,2.73,224.615,0,224.615,"bb",3340.1,0,"DIM2BOA-Glc",0,"DMG"
"492",492,136,"20220203_MH_LT_Microbact_metabolites_Leaf320_G","Analyte",0,3.21,3.23,0,3.23,"bb",16.3,0,"HDM2BOA-Glc",0,"DMG"
"493",493,136,"20220203_MH_LT_Microbact_metabolites_Leaf320_G","Analyte",0,2.87,6.341,0,6.341,"bbI",0,0,"MHPA",0,"DMG"
"494",494,136,"20220203_MH_LT_Microbact_metabolites_Leaf320_G","Analyte",0,1.29,8.371,0,8.371,"db",962.6,0,"MAPH",0,"DMG"
"495",495,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMSO"
"496",496,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"497",497,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMSO"
"498",498,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMSO"
"499",499,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"500",500,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"BOA",0,"DMSO"
"501",501,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"502",502,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMSO"
"503",503,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"504",504,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"505",505,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"506",506,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"507",507,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"508",508,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"509",509,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"510",510,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"DIM2BOA-Glc",0,"DMSO"
"511",511,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMSO"
"512",512,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,2.88,8.696,0,8.696,"bbI",0,0,"MHPA",0,"DMSO"
"513",513,124,"20220203_MH_LT_Microbact_metabolites_Leaf436_D","Analyte",0,1.19,5.633,0,5.633,"db",32.4,0,"MAPH",0,"DMSO"
"514",514,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,2.6,2.431,0,2.431,"bb",7.3,0,"MBOA-Glc",0,"DMG"
"515",515,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,2.73,4.089,0,4.089,"bd",6.4,0,"HMPMA",0,"DMG"
"516",516,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,2.71,25.651,0,25.651,"db",48.1,0,"DIMBOA-Glc",0,"DMG"
"517",517,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,3.02,146.075,0,146.075,"db",39.8,0,"HMBOA",0,"DMG"
"518",518,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,3.09,24.227,0,24.227,"bb",23,0,"DIMBOA",0,"DMG"
"519",519,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,3.48,25.022,0,25.022,"bb",6.6,0,"BOA",0,"DMG"
"520",520,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMG"
"521",521,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,3.74,4316.851,0,4316.851,"bb",409.3,0,"MBOA",0,"DMG"
"522",522,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMG"
"523",523,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMG"
"524",524,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMG"
"525",525,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMG"
"526",526,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"527",527,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"528",528,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"529",529,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,2.73,329.477,0,329.477,"bb",4927.4,0,"DIM2BOA-Glc",0,"DMG"
"530",530,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMG"
"531",531,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,2.87,7.397,0,7.397,"bbI",0,0,"MHPA",0,"DMG"
"532",532,128,"20220203_MH_LT_Microbact_metabolites_Leaf436_G","Analyte",0,1.27,9.008,0,9.008,"bb",1179,0,"MAPH",0,"DMG"
"533",533,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMSO"
"534",534,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"535",535,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMSO"
"536",536,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMSO"
"537",537,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"538",538,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"BOA",0,"DMSO"
"539",539,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"540",540,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMSO"
"541",541,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"542",542,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"543",543,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"544",544,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"545",545,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"546",546,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"547",547,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"548",548,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"DIM2BOA-Glc",0,"DMSO"
"549",549,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMSO"
"550",550,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,2.89,3.454,0,3.454,"bbI",0,0,"MHPA",0,"DMSO"
"551",551,106,"20220203_MH_LT_Microbact_metabolites_LM3X_D","Analyte",0,1.33,5.975,0,5.975,"bb",148.6,0,"MAPH",0,"DMSO"
"552",552,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMG"
"553",553,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,2.73,2.969,0,2.969,"bd",5.5,0,"HMPMA",0,"DMG"
"554",554,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,2.71,992.203,0,992.203,"bb",1852.4,0,"DIMBOA-Glc",0,"DMG"
"555",555,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,3.02,76.391,0,76.391,"bb",22.6,0,"HMBOA",0,"DMG"
"556",556,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,3.09,42.74,0,42.74,"bb",37.8,0,"DIMBOA",0,"DMG"
"557",557,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,3.39,4.905,0,4.905,"bd",3.7,0,"BOA",0,"DMG"
"558",558,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMG"
"559",559,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,3.73,2.767,0,2.767,"bb",5.1,0,"MBOA",0,"DMG"
"560",560,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMG"
"561",561,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,5.04,82.077,0,82.077,"bb",0.1,0,"AMPO",0,"DMG"
"562",562,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMG"
"563",563,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMG"
"564",564,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"565",565,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"566",566,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"567",567,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,2.73,246.533,0,246.533,"dd",3671.9,0,"DIM2BOA-Glc",0,"DMG"
"568",568,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMG"
"569",569,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,2.88,5.75,0,5.75,"bbI",0,0,"MHPA",0,"DMG"
"570",570,104,"20220203_MH_LT_Microbact_metabolites_LM3X_G","Analyte",0,1.27,15,0,15,"bb",3214.7,0,"MAPH",0,"DMG"
"571",571,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,2.65,2.065,0,2.065,"bb",6.9,0,"MBOA-Glc",0,"DMSO"
"572",572,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"573",573,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMSO"
"574",574,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,3.09,2.708,0,2.708,"bb",4.4,0,"HMBOA",0,"DMSO"
"575",575,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"576",576,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"BOA",0,"DMSO"
"577",577,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"578",578,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMSO"
"579",579,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"580",580,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"581",581,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"582",582,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"583",583,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"584",584,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"585",585,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"586",586,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"DIM2BOA-Glc",0,"DMSO"
"587",587,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMSO"
"588",588,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,2.89,3.596,0,3.596,"bbI",0,0,"MHPA",0,"DMSO"
"589",589,109,"20220203_MH_LT_Microbact_metabolites_LMB2_D","Analyte",0,0,0,0,0,"0",0,0,"MAPH",0,"DMSO"
"590",590,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMG"
"591",591,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,2.73,3.021,0,3.021,"bd",5.6,0,"HMPMA",0,"DMG"
"592",592,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,2.71,1241.081,0,1241.081,"bb",2317,0,"DIMBOA-Glc",0,"DMG"
"593",593,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,3.02,124.291,0,124.291,"db",34.4,0,"HMBOA",0,"DMG"
"594",594,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,3.09,53.582,0,53.582,"bb",46.5,0,"DIMBOA",0,"DMG"
"595",595,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,0,0,0,0,"0",0,0,"BOA",0,"DMG"
"596",596,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMG"
"597",597,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,3.74,11.101,0,11.101,"bb",5.9,0,"MBOA",0,"DMG"
"598",598,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMG"
"599",599,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMG"
"600",600,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMG"
"601",601,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMG"
"602",602,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"603",603,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"604",604,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"605",605,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,2.73,311.184,0,311.184,"bb",4650.5,0,"DIM2BOA-Glc",0,"DMG"
"606",606,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMG"
"607",607,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,2.88,4.891,0,4.891,"bbI",0,0,"MHPA",0,"DMG"
"608",608,25,"20220203_MH_LT_Microbact_metabolites_LMB2_G","Analyte",0,1.27,5.886,0,5.886,"bb",118.4,0,"MAPH",0,"DMG"
"609",609,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,2.6,4.701,0,4.701,"bd",9.6,0,"MBOA-Glc",0,"DMSO"
"610",610,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"611",611,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMSO"
"612",612,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMSO"
"613",613,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"614",614,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,3.39,2.588,0,2.588,"bb",3.4,0,"BOA",0,"DMSO"
"615",615,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"616",616,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMSO"
"617",617,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"618",618,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"619",619,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"620",620,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"621",621,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"622",622,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"623",623,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"624",624,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"DIM2BOA-Glc",0,"DMSO"
"625",625,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMSO"
"626",626,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,2.88,9.508,0,9.508,"bbI",0,0,"MHPA",0,"DMSO"
"627",627,52,"20220203_MH_LT_Microbact_metabolites_LMI1_D","Analyte",0,1.21,2.941,0,2.941,"bbI",0,0,"MAPH",0,"DMSO"
"628",628,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,0,0,0,0,"MM-",0,0,"MBOA-Glc",0,"DMG"
"629",629,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,2.73,5.523,0,5.523,"bd",7.4,0,"HMPMA",0,"DMG"
"630",630,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,2.71,1033.392,0,1033.392,"bb",1929.3,0,"DIMBOA-Glc",0,"DMG"
"631",631,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,3.02,197.587,0,197.587,"bb",52.5,0,"HMBOA",0,"DMG"
"632",632,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,3.09,31.028,0,31.028,"bb",28.4,0,"DIMBOA",0,"DMG"
"633",633,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,3.48,24.437,0,24.437,"bb",6.5,0,"BOA",0,"DMG"
"634",634,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMG"
"635",635,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,3.74,2441.271,0,2441.271,"bb",233.6,0,"MBOA",0,"DMG"
"636",636,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMG"
"637",637,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,5.04,551.526,0,551.526,"bb",8,0,"AMPO",0,"DMG"
"638",638,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMG"
"639",639,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMG"
"640",640,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"641",641,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"642",642,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"643",643,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,2.73,499.585,0,499.585,"bb",7502.3,0,"DIM2BOA-Glc",0,"DMG"
"644",644,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,3.2,2.113,0,2.113,"bbI",0,0,"HDM2BOA-Glc",0,"DMG"
"645",645,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,2.88,10.33,0,10.33,"bbI",0,0,"MHPA",0,"DMG"
"646",646,6,"20220203_MH_LT_Microbact_metabolites_LMI1_G","Analyte",0,1.26,15.723,0,15.723,"bd",3460.3,0,"MAPH",0,"DMG"
"647",647,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMSO"
"648",648,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"649",649,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMSO"
"650",650,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMSO"
"651",651,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"652",652,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"BOA",0,"DMSO"
"653",653,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"654",654,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,3.69,2.387,0,2.387,"bb",5.1,0,"MBOA",0,"DMSO"
"655",655,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"656",656,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"657",657,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"658",658,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"659",659,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"660",660,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"661",661,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"662",662,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"DIM2BOA-Glc",0,"DMSO"
"663",663,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMSO"
"664",664,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,2.87,4.397,0,4.397,"bbI",0,0,"MHPA",0,"DMSO"
"665",665,28,"20220203_MH_LT_Microbact_metabolites_LMI11_D","Analyte",0,0,0,0,0,"0",0,0,"MAPH",0,"DMSO"
"666",666,117,"20220203_MH_LT_Microbact_metabolites_LMI11_G","Analyte",0,2.64,3.244,0,3.244,"bb",8.1,0,"MBOA-Glc",0,"DMG"
